	Model Type	Audio Type	Speaker Mode	Overlap Mode	VAD	Embedding	video_id	DER	False Alarm %	Missed Speech %	Confusion %	Correct %
1105	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s17	57.69	27.35	20.24	10.09	69.67
1106	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s8	51.21	17.78	24.83	8.61	66.57
1107	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s10	54.55	25.69	17.85	11.01	71.14
1108	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s8	60.8	5.46	33.57	21.77	44.66
1109	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s16	64.16	29.77	14.43	19.96	65.61
1110	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	73.47	6.69	41.33	25.45	33.22
1111	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s9	67.36	16.08	27.05	24.23	48.72
1112	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s4	39.24	12.89	17.76	8.6	73.65
1113	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s11	38.94	17.87	16.48	4.59	78.93
1114	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s3	71.4	32.92	15.17	23.31	61.52
1115	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s6	71.67	35.93	13.7	22.03	64.27
1116	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s2	51.65	4.94	16.03	30.67	53.3
1117	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s6	40.82	12.4	21.14	7.28	71.58
1118	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p18-s15	79.74	25.45	29.33	24.95	45.71
1119	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p18-s17	68.74	26.4	20.24	22.1	57.65
1120	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p5-s8	62.87	36.14	14.76	11.98	73.26
1121	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p5-s10	54.24	26.53	8.2	19.52	72.28
1122	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p7-s8	58.68	7.23	18.29	33.16	48.55
1123	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p7-s16	78.86	47.26	7.74	23.86	68.4
1124	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p9-s3-1	65.52	9.87	34.74	20.92	44.34
1125	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p9-s9	56.77	28.26	18.04	10.47	71.49
1126	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p11-s4	58.2	40.36	5.72	12.12	82.16
1127	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p11-s11	84.05	52.06	3.64	28.35	68.01
1128	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p12-s3	115.65	87.97	5.53	22.15	72.32
1129	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p12-s6	129.01	96.61	4.17	28.23	67.6
1130	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p17-s2	35.06	5.74	6.77	22.55	70.68
1131	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p17-s6	70.21	42.1	12.23	15.88	71.89
1132	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p18-s15	60.22	34.7	7.76	17.76	74.48
1133	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p18-s17	55.34	33.66	8.79	12.89	78.32
1134	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s8	47.97	23.04	14.76	10.17	75.07
1135	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s10	55.09	35.97	8.2	10.92	80.88
1136	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s8	54.36	7.23	18.29	28.84	52.87
1137	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s16	72.51	43.9	7.74	20.87	71.39
1138	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s3-1	74.39	9.87	34.74	29.79	35.47
1139	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s9	45.1	18.77	18.04	8.29	73.66
1140	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s4	32.85	18.11	5.72	9.02	85.26
1141	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s11	72.84	42.03	3.64	27.17	69.19
1142	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s3	90.67	60.03	5.53	25.1	69.37
1143	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s6	105.42	76.47	4.17	24.78	71.04
1144	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s2	17.07	5.74	6.77	4.57	88.66
1145	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s6	33.3	12.6	12.23	8.47	79.3
1146	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s15	40.46	20.59	7.76	12.11	80.13
1147	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s17	46.32	31.86	8.79	5.66	85.55
1148	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p5-s8	82.26	52.36	11.48	18.42	70.1
1149	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p5-s10	57.13	37.38	7.66	12.09	80.25
1150	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p7-s8	57.94	11	11.75	35.19	53.06
1151	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p7-s16	75.43	41.65	7.59	26.19	66.22
1152	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	68.86	15.78	37.44	15.64	46.92
1153	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p9-s9	68.71	32.67	24.89	11.16	63.95
1154	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p11-s4	53.83	34.71	6.64	12.49	80.88
1155	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p11-s11	85.14	53.9	4.7	26.54	68.76
1156	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p12-s3	142.53	119.12	3.88	19.53	76.59
1157	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p12-s6	145.6	117.22	3.57	24.81	71.62
1158	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p17-s2	16.77	8.74	5.34	2.68	91.98
1159	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p17-s6	42.67	25.27	10.48	6.92	82.61
1160	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p18-s15	70.85	40.03	5.41	25.4	69.19
1161	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p18-s17	50.24	31.55	10.15	8.54	81.31
1162	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	59.55	38.51	11.48	9.56	78.96
1163	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	41.53	25.85	7.66	8.02	84.32
1164	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	58.88	11	11.75	36.13	52.12
1165	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	74.68	44.05	7.59	23.03	69.37
1166	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	75.08	15.78	37.44	21.86	40.7
1167	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	64.13	29.4	24.89	9.84	65.28
1168	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	37.56	24.09	6.64	6.83	86.53
1169	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	71.82	42.74	4.7	24.38	70.92
1170	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	112.79	95.62	3.88	13.28	82.84
1171	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	142.74	113.41	3.57	25.76	70.66
1172	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	31.63	8.74	5.34	17.54	77.12
1173	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	36.39	19.63	10.48	6.29	83.24
1174	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	40.57	25.8	5.41	9.36	85.23
1175	NeuralDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	68.59	34.97	10.15	23.46	66.38
1176	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p5-s8	35.6	3.63	26.99	4.98	68.03
1177	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p5-s10	79.56	31.3	19.23	29.03	51.74
1178	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p7-s8	61.14	4.71	37.64	18.8	43.57
1179	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p7-s16	58.27	19.62	20.79	17.86	61.35
1180	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p9-s3-1	84.82	13.1	45.97	25.75	28.27
1181	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p9-s9	55.52	5.41	28.41	21.69	49.89
1182	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p11-s4	68.19	27.11	21.6	19.47	58.93
1183	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p11-s11	44.39	17.46	17.46	9.47	73.07
1184	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p12-s3	82.88	38.59	17.46	26.83	55.71
1185	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p12-s6	78.5	32.65	19.63	26.23	54.14
1186	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p17-s2	49.39	14.5	21.02	13.86	65.11
1187	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p17-s6	46.63	9.71	26.55	10.37	63.08
1188	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p18-s15	46.64	10.66	31.43	4.55	64.02
1189	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p18-s17	34.16	10.26	20.15	3.75	76.1
1190	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p5-s8	51.25	16.72	26.03	8.49	65.47
1191	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p5-s10	55.89	24.45	19.58	11.86	68.56
1192	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p7-s8	62.13	4.71	37.64	19.78	42.58
1193	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p7-s16	47.72	14.21	21.86	11.65	66.49
1194	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	72.98	10.8	45.38	16.8	37.82
1195	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p9-s9	55.77	5.41	28.41	21.95	49.64
1196	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p11-s4	47.55	15.97	21.95	9.62	68.42
1197	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p11-s11	34.45	9.91	18.29	6.25	75.46
1198	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p12-s3	71.14	14.9	20.62	35.62	43.77
1199	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p12-s6	64.6	27.39	18.65	18.55	62.8
1200	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p17-s2	55.58	4.08	23.97	27.53	48.5
1201	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p17-s6	47.68	12.81	26.79	8.09	65.12
1202	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p18-s15	43.8	8.04	31.74	4.03	64.24
1203	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p18-s17	28.73	5.16	20.18	3.39	76.42
1204	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p5-s8	62.16	33.98	15.98	12.2	71.82
1205	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p5-s10	82.55	43.54	9.71	29.29	61
1206	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p7-s8	78.59	32.5	20.59	25.51	53.91
1207	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p7-s16	63.61	26.87	13.34	23.4	63.26
1208	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p9-s3-1	86.93	25.62	36.32	24.99	38.69
1209	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p9-s9	55.25	8.48	19.8	26.96	53.24
1210	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p11-s4	72.42	37.54	10.83	24.05	65.12
1211	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p11-s11	44.81	29.81	4.37	10.63	84.99
1212	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p12-s3	99.92	64.25	8.74	26.93	64.33
1213	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p12-s6	103.92	66.6	9.45	27.88	62.68
1214	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p17-s2	69.92	36.99	10.54	22.39	67.08
1215	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p17-s6	44.48	9.47	19.35	15.67	64.98
1216	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p18-s15	57.49	31.22	9.84	16.43	73.73
1217	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p18-s17	55.08	33.5	8.75	12.83	78.42
1218	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s8	47.75	21.67	15.79	10.29	73.92
1219	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s10	56.83	31.93	9.83	15.07	75.1
1220	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s8	55.73	6.24	23.62	25.88	50.51
1221	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s16	49.73	18.53	16.08	15.12	68.81
1222	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s3-1	74.79	17.41	38.32	19.06	42.62
1223	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s9	56.18	8.48	19.8	27.89	52.31
1224	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s4	44.4	24.29	11.04	9.07	79.89
1225	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s11	30.66	17.21	5.17	8.27	86.56
1226	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s3	55.75	22.43	12.23	21.1	66.68
1227	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s6	88.84	58.3	9.69	20.85	69.46
1228	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s2	43.63	19.18	11.5	12.94	75.56
1229	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s6	41.98	15.01	19.12	7.86	73.03
1230	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s15	24.95	9.83	10.91	4.2	84.88
1231	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s17	22.43	9.49	8.75	4.19	87.06
1232	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s8	37	14.53	13.89	8.57	77.53
1233	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s10	86.03	49.47	8.77	27.78	63.44
1234	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s8	57.96	9.49	17.69	30.78	51.53
1235	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s16	63.22	25.07	16.18	21.97	61.85
1236	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	93.7	25.58	39.79	28.33	31.88
1237	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s9	67.55	31.18	25.52	10.85	63.63
1238	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s4	36.14	9.29	13.82	13.04	73.15
1239	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s11	83.58	51.51	5.71	26.36	67.93
1240	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s3	114.37	74.3	7.26	32.81	59.93
1241	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s6	114.77	76.81	7.94	30.02	62.04
1242	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s2	48.16	27.01	8.75	12.4	78.85
1243	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s6	51.85	16.98	16.48	18.39	65.13
1244	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s15	36.82	19.73	8.09	9	82.91
1245	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s17	22.6	5.72	10.34	6.54	83.12
1246	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	37.45	14.53	13.89	9.02	77.08
1247	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	57.05	35	9.07	12.98	77.95
1248	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	58.58	9.49	17.69	31.4	50.91
1249	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	66.62	39.53	13.76	13.34	72.9
1250	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	84.84	23.08	41.21	20.55	38.24
1251	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	66.26	15.61	26.55	24.1	49.35
1252	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	39.04	20.6	12.09	6.35	81.56
1253	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	36.37	21.34	6.03	9	84.97
1254	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	108.15	58.89	10.52	38.74	50.74
1255	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	97.8	60.15	13.5	24.15	62.35
1256	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	35.16	18.28	10.83	6.05	83.12
1257	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	39.92	16.1	17.48	6.35	76.18
1258	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	25.57	10.37	8.65	6.56	84.79
1259	NeuralDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	25.43	11.4	10.11	3.92	85.97
1260	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s8	33.76	3.86	24.83	5.07	70.1
1261	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s10	81.16	33.3	17.85	30.01	52.14
1262	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s8	60.16	5.46	33.57	21.13	45.3
1263	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s16	60.04	26.05	14.43	19.56	66.01
1264	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s3-1	91.56	19.83	41.33	30.39	28.27
1265	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s9	54.61	5.67	27.05	21.89	51.06
1266	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s4	70	31.71	17.76	20.54	61.71
1267	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s11	43.89	18.27	16.48	9.14	74.37
1268	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s3	89.48	44.74	15.17	29.57	55.26
1269	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s6	87.72	42.82	13.7	31.2	55.1
1270	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s2	47.13	17.56	16.03	13.54	70.43
1271	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s6	43.72	11.84	21.14	10.74	68.12
1272	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s15	46.16	11.84	29.33	4.99	65.68
1273	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s17	34.32	10.31	20.24	3.77	75.99
1274	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s8	51.21	17.78	24.83	8.61	66.57
1275	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s10	56.23	26.01	17.85	12.37	69.78
1276	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s8	60.8	5.46	33.57	21.77	44.66
1277	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s16	46.06	18.87	14.43	12.76	72.81
1278	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	76	16.36	41.33	18.31	40.36
1279	NeuralDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s9	54.26	5.67	27.05	21.54	51.41
